# Phi_st Means
	67	79	40	47	2	12	13	18	30	20	28	19	4	21	17	51	7	56	57	27	49	77	39	1	6	72	23	36	62	45	16	46	61	68	29	14	42	3	31	15	9	11	64	69	35	8	5	74	41	MWI067	MWI075	MWI007	MWI016	MWI025	MWI033	MWI041	MWI049	MWI058	MWI068	MWI076	26	MWI008	MWI017	MWI026	MWI034	MWI042	MWI050	MWI059	MWI069	MWI077	MWI009	MWI018	MWI027	MWI035	MWI043	MWI051	MWI060	MWI070	MWI078	MWI010	MWI019	MWI028	MWI036	MWI044	MWI052	MWI061	MWI071	MWI079	MWI001	MWI011	MWI020	MWI029	MWI045	MWI053	MWI062	MWI072	MWI080	MWI003	MWI014	MWI022	MWI030	MWI038	MWI046	MWI054	MWI063	MWI073	UTSC	MWI004	MWI015	MWI023	MWI031	MWI039	MWI047	MWI055	MWI066	MWI074	MWI005	MWI024	MWI032	MWI040	MWI048	MWI056
28												0.0792832	0.0490189	0.0992193	0.0797419	0.0957833	0.0570695	0.0761549	0.0324524	0.0984517	0.0790889	0.0920586	0.036357	0.0822275	0.0334103	0.0559661	0.0377631	0.0635589	0.0614521	0.00845925	-0.00889359	0.0680177	0.0925879	0.0949861	0.0782113	0.0494039	0.112675	0.105223	0.0277033	0.0592551	0.0503588	0.0805605	0.063783	0.0685377	0.0687591	0.0837688	0.035581	0.0851551	0.0709693	0.0598618	0.0265435	0.016389	0.0570199	0.0633259	0.0499696	0.0341819	0.0243194	0.0283939	0.0503833	0.0570561	0.0252124	0.038664	0.026495	0.00891988	0.0353056	0.00733399	0.0180411	0.0675722	0.0323507	0.0381526	0.0211174	0.0446738	-0.0108936	0.00657638	0.0268396	0.0385604	0.0330533	0.0166655	0.0252279	0.0713626	0.0463398	0.0520908	0.0117841	0.0318963	0.0235172	-0.00508766	0.0118077	0.0562384	0.0475233	0.0367636	0.0172123	0.0242681	-0.0219038	-0.0542929	0.0137263	0.0474771	0.0681506	0.0407728	0.0189284	0.0419403	0.0445083	0.0890944	0.0146039	-0.0251185	0.0195925	0.0512645	0.0233035	-0.0285603	0.0454067	0.024431	0.0485756	0.0574866	0.0524304	0.0152066	-0.0333122	0.0562262	0.0328783	0.0222161	0.0491324	-0.015577	0.0203082	-0.00285995
19													0.0730776	0.0948836	0.0995222	0.08311	0.0871047	0.0829289	0.0677076	0.112309	0.0850637	0.0939629	0.0585384	0.0985564	0.0601778	0.0827603	0.0487232	0.074492	0.0891072	0.00731294	0.0402204	0.0780108	0.095409	0.0985957	0.0953845	0.0580503	0.105964	0.100601	0.0605934	0.0739713	0.0796514	0.0864117	0.077026	0.0867683	0.0652606	0.0883657	0.0588083	0.0823601	0.080044	0.0617219	0.0413036	0.0303355	0.0760575	0.0384231	0.0342309	0.033282	0.0305961	0.0274511	0.0398671	0.0622466	0.0283421	0.0263517	0.0234231	0.0314241	0.0292834	0.0297148	0.0369322	0.0432039	0.0460037	0.0598459	0.0437739	0.0414035	0.00409623	0.0296374	0.0464257	0.0203334	0.0446622	0.021532	0.0396929	0.0775492	0.0408531	0.0626015	0.0305451	0.0315839	0.0197735	0.0337788	0.0237705	0.0369035	0.0157683	0.0198126	0.00742038	0.0174049	0.00619506	0.0218783	0.0242712	0.0442074	0.0430848	0.0424172	0.0322875	0.0507414	0.0309863	0.0422718	0.0331145	0.0015672	0.00988641	0.0580198	0.0313712	0.0214777	0.0384611	0.0316868	0.0287719	0.0142243	0.0319636	0.0330316	0.0133191	0.0549506	0.0201091	0.0296088	0.047629	0.0144311	0.0161947	0.0276743
4														0.0662354	0.073128	0.0644859	0.0476857	0.0546176	0.0418774	0.0723084	0.0617325	0.0738951	0.0404411	0.0793821	0.0397991	0.0538653	0.00220812	0.0618651	0.0614719	-0.0598147	-0.0427963	0.0605183	0.0705859	0.071621	0.0592161	0.0464461	0.0775397	0.0611575	0.0349202	0.0494271	0.0438994	0.0593125	0.0398127	0.053897	0.0468536	0.0611344	0.0496303	0.0528443	0.0339723	-0.000304602	-0.0210712	-0.0082883	0.0154931	-0.0139523	-0.014372	-0.025306	-0.0312295	-0.0111848	-0.0194257	0.00186374	-0.035335	-0.0232515	-0.0128605	-0.0442501	-0.0274606	-0.0551945	-0.035138	-0.0157773	-0.022025	-0.018486	-0.053311	-0.00368145	-0.0389469	-0.0151722	-0.0170579	-0.0426014	-0.0149891	-0.0312268	-0.0216232	0.00854619	-0.0167699	-0.00394796	-0.0370851	-0.0325634	-0.0468548	-0.0363645	-0.0262387	-0.0197679	-0.0336502	-0.0202996	-0.0581253	-0.0426346	-0.0576174	-0.0598084	-0.0298999	0.006715	0.00551538	-0.016735	-0.0436541	-0.0110248	-0.0102412	0.00450863	0.0121807	-0.0527803	-0.029807	0.00733505	-0.0240909	-0.0676784	-0.0210269	-0.0125373	-0.0294168	-0.0139375	0.00078453	-0.0239428	-0.0522411	-0.0280775	-0.0167009	-0.00631284	0.00224036	-0.0407344	-0.0109749	-0.0603445
21															0.0906256	0.101971	0.0745077	0.0879756	0.0610259	0.12882	0.0794926	0.103263	0.0594314	0.0990563	0.0565021	0.0744236	0.0505633	0.0802928	0.083916	0.0397391	0.0197881	0.0832131	0.105455	0.0902356	0.0969824	0.0541369	0.113581	0.109918	0.0471338	0.0782597	0.0871624	0.0805466	0.0857947	0.103249	0.0748288	0.0873413	0.0681501	0.111116	0.0761579	0.0545426	0.0367688	0.0657659	0.0848867	0.072741	0.0599871	0.048433	0.0303221	0.0764003	0.0418924	0.0397044	0.0508688	0.0475352	0.0751853	0.0508041	0.0236163	0.0247559	0.0336534	0.0329865	0.0506465	0.0735029	0.0153728	0.0620238	0.0328026	0.00348452	0.0327584	0.0447301	0.0592108	0.0296967	0.0489935	0.0963038	0.0661545	0.0633686	0.0355186	0.0521328	0.0134576	0.0380632	0.0353908	0.0426126	0.0325867	0.0400677	0.0127196	0.0248489	0.0320902	0.00562445	0.0768702	0.0827459	0.0786758	0.0406038	0.0300835	0.0156951	0.0265704	0.0710131	0.0584462	0.00322636	0.0361709	0.0505522	0.0526821	-0.00403114	0.0477459	0.0553955	0.0139497	0.0482778	0.0564673	0.0426481	-0.00166948	0.0491176	0.0383473	0.0531746	0.0504929	0.0423015	0.0411843	0.0114812
17																0.0952088	0.0724333	0.0874432	0.0610675	0.102431	0.095676	0.0991142	0.0577184	0.108708	0.0590072	0.0683526	0.0431993	0.0937309	0.0746191	0.0106538	0.0102788	0.0860149	0.091278	0.0982272	0.105303	0.0564766	0.103106	0.110113	0.0605317	0.0719545	0.0800443	0.0894191	0.0825965	0.10059	0.0716276	0.0965085	0.0604108	0.0865573	0.0759753	0.0395247	0.039468	0.0366551	0.0551957	0.0279922	0.0469056	0.0416381	0.0403391	0.0374092	0.040663	0.0492613	0.0271032	0.042671	0.0199956	-0.0207831	0.037874	0.051614	0.0230546	0.0594095	0.0445541	0.0318379	0.0196105	0.0557553	0.0120442	0.00984609	0.070575	0.0260557	0.0385441	0.00636262	0.0375123	0.04563	0.0389725	0.0442502	0.0317605	0.0388507	0.0214194	0.0192015	0.0388379	0.0536908	0.0219674	0.0463912	0.0252203	0.039329	0.00701531	-0.0263324	0.0438448	0.056419	0.0447443	0.0512318	0.0188104	0.0338051	0.0313884	0.0590107	0.0519093	0.0052242	0.0319315	0.0512396	0.0328069	0.0229728	0.0212772	0.0477024	0.032739	0.0397167	0.0562476	0.0397761	0.00617373	0.0415623	0.0151414	0.0702474	0.0435765	0.00419735	0.0293425	0.0226735
51																	0.0581122	0.107367	0.0394856	0.104633	0.0794291	0.0906349	0.0390996	0.0983189	0.0322511	0.069284	0.0755607	0.072405	0.0726766	0.0496869	0.0544909	0.0794879	0.0925095	0.0927544	0.0906761	0.0378443	0.138038	0.109058	0.0281681	0.0430061	0.0736326	0.0868249	0.0691398	0.0891868	0.0584317	0.0935667	0.0450585	0.0964229	0.0834816	0.125415	0.0767296	0.0697537	0.110152	0.0882294	0.0981092	0.0809329	0.0854176	0.102492	0.10668	0.102551	0.0657175	0.0718211	0.0793225	0.0627699	0.111235	0.0334545	0.103145	0.0814107	0.0969809	0.0688098	0.0206615	0.0821612	0.0277686	0.0616165	0.0941947	0.0746175	0.065837	0.0675363	0.0604592	0.124564	0.107558	0.11502	0.0764472	0.0869008	0.073585	0.0563987	0.0802594	0.081903	0.0864483	0.115995	0.0526574	0.0393375	0.0433187	0.00888265	0.0744281	0.0987044	0.118799	0.0620235	0.072601	0.0637069	0.085054	0.114988	0.061777	0.0424398	0.0879607	0.0986023	0.0798267	0.0398266	0.0572498	0.0915263	0.0874976	0.0890237	0.102289	0.0872302	0.0435207	0.122941	0.0428012	0.0714451	0.0664699	0.0489501	0.0705647	0.0562431
7																		0.06547	0.0452235	0.0771894	0.0602959	0.0846742	0.0382547	0.0746372	0.0368553	0.0560628	-0.00776106	0.0663682	0.0634002	-0.0457513	-0.0630294	0.0634659	0.0661181	0.0730736	0.0693081	0.0463482	0.0726233	0.0704378	0.0380343	0.0481113	0.0422309	0.060071	0.0615728	0.0573922	0.050943	0.0548918	0.0438225	0.0526022	0.0353247	-0.00419141	-0.0263025	-0.0209601	0.00334581	-0.00604246	-0.0303639	-0.0262917	-0.0340156	-0.00145575	-0.00352578	-0.0212347	-0.0242712	-0.0247949	-0.00110198	-0.0431845	-0.0430804	-0.0422684	-0.0396073	-0.0276123	-0.0126353	-0.0191055	-0.06067	-0.00616913	-0.0425773	-0.054324	-0.0399114	-0.051671	-0.0226321	-0.0385474	-0.0122607	0.0199778	-0.00111322	-0.00783416	-0.0346944	-0.00131867	-0.0522605	-0.0247226	-0.0275367	-0.00813686	-0.0276009	-0.0251274	-0.0422508	-0.0311944	-0.0469266	-0.0853914	-0.0136401	-0.00513399	-0.0112538	-0.0284849	-0.0283297	-0.0300737	-0.029021	-0.00718423	0.00400278	-0.0750996	-0.0258522	-0.00928044	-0.0178261	-0.066325	-0.0313764	-0.0134778	-0.044159	-0.0298776	0.00160196	-0.0445459	-0.0773454	-0.0222526	-0.0159132	-0.00653789	-0.0218075	-0.0360606	-0.0109268	-0.0791943
56																			0.0457383	0.108401	0.0724227	0.0966522	0.0392892	0.0925127	0.0431506	0.0691176	0.0472552	0.0732048	0.0745615	0.0181466	0.0414761	0.0629859	0.0904966	0.0876027	0.100778	0.0419772	0.120333	0.0994951	0.0438569	0.0585015	0.08331	0.077236	0.0718443	0.103044	0.0646289	0.0805686	0.0483194	0.102007	0.0639264	0.0748162	0.0407434	0.065364	0.088457	0.0594849	0.0568249	0.0238155	0.0211716	0.044772	0.0487848	0.05294	0.0253517	0.0396241	0.0520557	0.0192601	0.0311654	0.0158356	0.0212667	0.0446961	0.0583579	0.064152	0.0261629	0.0538999	0.011151	0.0268409	0.0304382	0.0285463	0.054411	0.0301201	0.0638496	0.0590519	0.0711994	0.0757996	0.037685	0.0391043	0.0495526	0.0302786	0.0381328	0.0627466	0.0176032	0.0469883	0.00526456	0.0252908	-0.0025013	0.0019765	0.0747977	0.0629241	0.0491006	0.0540041	0.0381038	0.0654383	0.0418496	0.0750533	0.0542764	0.0121752	0.0498364	0.0782493	0.0323502	0.0391098	0.0462332	0.0452244	0.0274101	0.051572	0.0600463	0.0452289	0.0137776	0.0393542	0.0302143	0.0456829	0.0527729	0.0292405	0.0481656	0.0163121
57																				0.0617646	0.0565931	0.0737472	0.0372255	0.0725247	0.0321684	0.058648	-0.0171682	0.05366	0.0629604	-0.042145	-0.0596648	0.0459786	0.0554394	0.0609192	0.0595273	0.0389048	0.0473042	0.0640547	0.0322668	0.0387573	0.0232801	0.0535058	0.0412072	0.041397	0.0410045	0.0508055	0.0372273	0.0477674	0.010579	-0.0372201	-0.0531185	-0.047812	-0.00713514	-0.0317455	-0.0475444	-0.056333	-0.0420712	-0.0309295	-0.0337517	-0.0284091	-0.0528676	-0.0259346	-0.0372988	-0.0576257	-0.0382947	-0.0405319	-0.0343389	-0.0316414	-0.0398467	-0.0225997	-0.0517379	-0.0358547	-0.0652477	-0.0470227	-0.0287786	-0.0382142	-0.0580615	-0.0641484	-0.0411454	-0.00688851	-0.019822	-0.0146461	-0.0440102	-0.040216	-0.0479963	-0.0316495	-0.050677	-0.0400911	-0.0484877	-0.0281961	-0.0498251	-0.0619569	-0.0461189	-0.077536	-0.0251819	-0.00931026	-0.0246182	-0.0593209	-0.0530304	-0.0346738	-0.0395442	-0.0138777	-0.0486831	-0.0348316	-0.0625543	-0.0282347	-0.0423977	-0.0576443	-0.0315739	-0.032292	-0.0332431	-0.0339119	-0.0295919	-0.0331577	-0.0405751	-0.0165249	-0.0540466	-0.0343575	-0.017845	-0.0524189	-0.0539514	-0.052266
27																					0.103418	0.119782	0.0566973	0.112132	0.0577217	0.086921	0.0757617	0.0978139	0.0901918	0.0145104	0.0448838	0.0925351	0.114083	0.108083	0.103448	0.0652331	0.122058	0.114837	0.0533547	0.0823878	0.06921	0.104795	0.0725546	0.0835612	0.0812404	0.0945925	0.061287	0.11939	0.0853717	0.0466349	0.0494229	0.0727578	0.0839832	0.0631735	0.0495999	0.0290908	0.0720404	0.0644464	0.0440174	0.090058	0.0461341	0.0435311	0.0668317	0.0196179	0.0521108	0.0166299	0.0463559	0.0561544	0.0649672	0.0658582	0.0420398	0.0598696	0.0117251	0.0481766	0.0608413	0.00899876	0.0750209	0.0365491	0.0288135	0.0798321	0.0539757	0.0667005	0.0566128	0.0688956	0.0539548	0.0419669	0.0330555	0.0715823	0.0541576	0.0668977	0.00622968	0.0207148	0.0370587	0.0231212	0.0691804	0.0898603	0.077988	0.050703	0.0310731	0.0682443	0.0381744	0.0581004	0.063117	0.0509012	0.0586446	0.073374	0.03475	0.0281279	0.0386528	0.0438323	0.0532055	0.0410339	0.0653432	0.0315539	0.0069142	0.0705456	0.0356631	0.0430208	0.0623145	0.0186098	0.0690147	0.0225481
49																						0.0954018	0.0548153	0.0901921	0.0536073	0.0752148	0.0179726	0.0841871	0.0849175	0.00221325	-0.00678458	0.0722781	0.0970703	0.0874078	0.0803131	0.0606353	0.0846753	0.0887571	0.0593853	0.0617658	0.0630536	0.079775	0.0779947	0.0702837	0.0687659	0.0786247	0.0644574	0.0732131	0.0425074	0.0102243	0.00634297	-0.0116022	0.0304735	0.00960373	0.00192331	0.00208568	-0.00990817	0.0139697	0.0111265	0.0331861	0.00323433	0.0100547	0.0158409	-0.0130253	-0.0148615	0.00386867	0.0132981	-0.0195798	-0.00569641	-0.000212487	-0.0235824	0.0052974	-0.0137704	-0.0212534	0.00161071	-0.0211071	0.0112445	-0.00800845	0.00327356	0.0389343	-0.0114096	0.0132622	-0.0123487	0.00506013	-0.0289043	-0.00486374	-0.00110445	-0.00720835	-0.0180184	0.00387252	-0.0169995	-0.00406125	-0.0341061	-0.022744	0.00777424	0.0302694	0.0297628	0.0158424	-0.0183728	-0.00787523	-0.00462872	0.00714311	0.0153312	-0.0428968	-0.002099	0.0211542	0.0122794	-0.0267021	-0.00442548	0.00119194	-0.0109115	-0.0085748	0.0123985	-0.0121883	-0.019968	0.0140492	-0.00504333	0.00136458	0.0112164	-0.00422871	-0.00778594	-0.00795508
77																							0.0684989	0.118499	0.0732641	0.0896779	0.0245661	0.0928768	0.100643	-0.00983082	0.0111727	0.0837541	0.106064	0.101892	0.0997641	0.0721858	0.102036	0.0993678	0.0687368	0.0705455	0.0855201	0.11115	0.082298	0.0870661	0.0820077	0.0961607	0.0713394	0.0849441	0.0645504	0.0535243	0.0260229	0.0233174	0.0628425	0.0369572	0.0366895	0.0407582	0.0286045	0.0481032	0.0439279	0.0360671	0.0173076	0.0335479	0.0494925	0.007699	0.0266755	0.0261277	0.0418342	0.0112896	0.0375247	0.0148968	0.00857639	0.0474353	0.00886723	0.0354556	0.0165897	0.0170548	0.0351496	0.0276143	0.0252576	0.0575366	0.0509861	0.0364323	0.016806	0.0187984	0.00647775	0.0458943	0.0156777	0.0158133	0.0321027	0.0157913	0.0141906	0.0138609	-0.000321822	0.0183248	0.0258724	0.046018	0.0422624	0.0157347	0.0347595	0.0126814	0.0467259	0.0349369	0.0462601	-0.000876399	0.0207354	0.0344191	0.0299411	0.006024	0.0366116	0.0309992	0.0370732	0.0421711	0.0352942	0.0518435	0.008521	0.0354073	0.0310137	0.0323584	0.0386262	0.0157207	0.0262202	-0.00288289
39																								0.0636198	0.0377726	0.0475902	-0.0387493	0.0529512	0.0517259	-0.0583773	-0.0720537	0.0494457	0.0555821	0.0575383	0.0571535	0.0240631	0.0573335	0.0571175	0.0284049	0.0345319	0.0175912	0.0492957	0.0345332	0.0315129	0.0368902	0.0550058	0.0349813	0.0355344	0.00794665	-0.0459712	-0.0611098	-0.0412942	-0.010043	-0.0451341	-0.0550434	-0.0383277	-0.0463767	-0.0275871	-0.0442265	-0.0263105	-0.0482129	-0.0384989	-0.0269893	-0.0661086	-0.0597726	-0.0580917	-0.0242272	-0.0480505	-0.0413508	-0.0449286	-0.0612055	-0.0193787	-0.0748022	-0.0509665	-0.0517455	-0.063941	-0.0478246	-0.068831	-0.0446744	-0.0112864	-0.036523	-0.0226912	-0.0626496	-0.0388803	-0.0679641	-0.0498971	-0.0476486	-0.0261884	-0.0589233	-0.0594651	-0.0614818	-0.0560488	-0.0602737	-0.0982732	-0.040556	-0.0252519	-0.0240775	-0.0699414	-0.0514677	-0.0462106	-0.0351043	-0.032256	-0.0202531	-0.0713025	-0.0573698	-0.0308552	-0.0534887	-0.0819871	-0.0500574	-0.0468634	-0.0587663	-0.0578355	-0.0311905	-0.0573957	-0.0835134	-0.0270641	-0.0360208	-0.0445368	-0.0341158	-0.0522575	-0.0506532	-0.0675099
1																									0.06126	0.0802423	0.0312559	0.0834446	0.090516	0.0199389	0.0116179	0.0832921	0.0984938	0.0953945	0.105332	0.0681216	0.107379	0.107236	0.0625249	0.0775926	0.0823375	0.0917951	0.080748	0.0754782	0.0754064	0.0923143	0.0662376	0.0889434	0.0667998	0.0590298	0.0248295	0.0331415	0.0583846	0.0441935	0.0232822	0.0182686	0.0198697	0.0297336	0.0137746	0.0437465	0.0306408	0.0403905	0.0286129	0.0144658	0.00555062	0.030551	0.03671	0.0339564	0.0243714	0.0462721	0.00912757	0.0396172	0.0273247	0.0351069	0.0339344	0.0112924	0.0152026	0.00848187	0.0190988	0.0766303	0.0480225	0.0518187	0.0204964	0.0212473	0.0138239	0.028874	0.0330872	0.0359932	0.0126676	0.0255994	0.0164761	0.0234579	-0.00383795	-0.00145372	0.0267047	0.0541106	0.0486829	0.0223825	0.0306858	0.020081	0.0422509	0.0471808	0.0457262	0.0257617	0.050304	0.0379381	0.0391428	0.0169002	0.0317802	0.0169765	0.0196862	0.0396161	0.0329652	0.0309793	0.00184312	0.0486055	0.0444224	0.0267978	0.0381203	0.00189639	0.0130009	0.00586389
6																										0.053423	-0.0310154	0.0517449	0.0600064	-0.0688709	-0.0618199	0.0425324	0.0618632	0.064622	0.05181	0.0396197	0.0446177	0.0573699	0.0297482	0.0421074	0.0259573	0.0517853	0.0421171	0.039152	0.0444937	0.0529208	0.0394681	0.042875	0.0121029	-0.0249847	-0.0440555	-0.0492766	-0.0145781	-0.027058	-0.0521356	-0.0570298	-0.0500768	-0.0476689	-0.0354587	-0.019538	-0.0477404	-0.052524	-0.0409713	-0.0566596	-0.0596518	-0.0506884	-0.0543025	-0.0397736	-0.0502316	-0.0393505	-0.0676019	-0.0439481	-0.0719957	-0.0719721	-0.054862	-0.062466	-0.0521548	-0.0803505	-0.0333999	-0.0277792	-0.0295965	-0.0203069	-0.054595	-0.0457305	-0.0613144	-0.0395862	-0.0475712	-0.0552665	-0.0573435	-0.0519904	-0.0591731	-0.0540111	-0.0730284	-0.0990645	-0.036884	-0.0194705	-0.0196797	-0.0470638	-0.057555	-0.0358093	-0.0437234	-0.0383729	-0.0272007	-0.0554241	-0.042072	-0.0149977	-0.0508232	-0.0690521	-0.0452067	-0.0396637	-0.0563583	-0.039444	-0.0304957	-0.0625553	-0.0814022	-0.0503319	-0.0423142	-0.0493871	-0.0374303	-0.0649703	-0.0595166	-0.0768558
72																											-0.015454	0.0731217	0.063674	-0.0228662	-0.0292801	0.066396	0.0842898	0.0881704	0.0804259	0.0510017	0.070205	0.0752714	0.0420721	0.0585922	0.0450981	0.0669741	0.0619977	0.0695977	0.060084	0.0750526	0.0508387	0.0581965	0.0454561	0.0138559	-0.00924405	0.00289731	0.0279379	-0.00990687	-0.0074928	-0.0249852	-0.0156197	0.0092097	-0.0132952	-0.00143331	-0.00572452	0.00121082	-0.0112898	-0.0237464	-0.0183651	-0.0195688	-0.0064939	-0.00888149	0.000709129	0.00224628	-0.0278328	-0.00957725	-0.0422581	-0.028041	-0.0284092	0.00437831	0.000740976	-0.0263015	-0.0217917	0.0223726	-0.00022992	0.014284	0.00045987	0.00994735	-0.0259643	-0.0162351	-0.00493175	0.0195873	-0.0232923	-0.0046231	-0.0293084	-0.0179033	-0.0357502	-0.0433608	-0.0145148	0.0216538	0.0187138	-0.0155737	-0.0206567	-0.0226408	-0.00486184	0.0165315	0.0238156	-0.0443255	-0.00638403	0.00728617	-0.0291308	-0.0385243	-0.014969	-0.0158376	0.000133916	0.00335172	0.012577	-0.00508839	-0.0441624	0.0137462	-0.0249558	0.0101399	-0.00115452	-0.0210834	-0.0150025	-0.0371285
23																												0.00774866	6.17954e-05	0.0605263	0.0599369	0.00561753	0.0753851	0.053011	0.03792	-0.0444846	0.129068	0.0640263	-0.0305759	-0.0213243	0.0482145	0.0510022	0.0304622	0.0886025	0.00937122	0.0383152	-0.0293992	0.0598735	0.0471415	0.0923077	0.056701	0.0438144	0.132353	0.0944882	0.120823	0.0626632	0.048048	0.0330789	0.109661	0.100244	0.0753769	0.119221	0.0282776	0.0597403	0.0758017	0.0127796	0.0833333	0.107438	0.0684597	0.0783784	0.0124224	0.0532407	-0.0420792	0.0540541	0.085443	0.0574018	0.0833333	0.0960591	0.0402844	0.128954	0.0971867	0.106267	0.0435897	0.101695	0.0668524	-0.0475113	0.0652742	0.116945	0.115819	0.106599	0.115727	0.0625	-0.0154242	-0.00677966	0.0390244	0.0835322	0.138235	0.0598958	0.113253	0.0487805	0.10049	0.084399	0.0829384	0.00343643	0.0875	0.0717822	0.0904255	0.0191693	0.105398	0.0705596	0.0869565	0.100251	0.1325	0.0971787	0.0360656	0.124309	0.0542636	0.0479798	0.0752688	0.0831296	0.0786802	0.0606061
36																													0.0824539	-0.0351546	-0.0311967	0.0717376	0.0950762	0.0881332	0.0796372	0.0560995	0.0900469	0.0863791	0.0412558	0.058491	0.052239	0.0819181	0.0658659	0.0700445	0.0698244	0.0650071	0.0556411	0.0598908	0.045461	0.0223564	-0.0144224	0.0238974	0.021271	0.0134955	-0.00596719	0.00453352	-0.0225625	-0.00641174	-0.0200841	0.0253553	-0.0163225	-0.00189648	0.0179771	-0.0181582	-0.00225464	-0.00427271	-0.0100024	0.0166616	0.0106122	0.0254408	-0.0261468	0.0132788	-0.0141939	-0.00891743	-0.00209614	-0.0209312	0.0149504	-0.00510839	0.00112246	0.0157672	0.00174538	0.0168843	0.00282891	0.0355202	0.000107051	0.0150581	0.00573578	-0.00850106	-0.01527	-0.00872488	-0.0312191	-0.00996653	-0.0161005	-0.0405391	0.00175241	0.0254061	0.0283957	-2.06931e-05	-0.0161897	-0.00210031	0.00692465	0.00897693	0.00283339	-0.0172909	-0.0137946	0.00504915	-0.0198201	-0.00144104	0.00825983	-0.00266836	-0.0135481	0.00776157	0.00118217	-0.00983585	-0.0426806	0.0203987	-0.00175108	-0.0166578	-0.00103549	-0.0220294	-0.0146244	-0.0422322
62																														-0.0244539	-0.00882401	0.0776824	0.0816445	0.083435	0.0789649	0.0493871	0.0954715	0.0898195	0.0449308	0.0634337	0.0423929	0.069224	0.0739064	0.0645435	0.068035	0.0657395	0.0647314	0.0789799	0.046404	-0.0060594	-0.0266326	-0.013117	0.0161512	-0.00077794	-0.0336007	-0.0131297	0.0132786	0.0111483	-0.00722826	-0.00179226	-0.00291524	0.00110032	-0.0143402	-0.0252187	-0.0127653	-0.0123648	-0.00552135	-0.00533286	-0.0106931	-0.00270079	-0.0196627	-0.000866554	-0.0221794	-0.0106134	0.00131653	-0.0149333	-0.0046304	-0.0128541	-0.00797234	0.0225484	8.77946e-05	0.0133388	-0.00935037	-0.000644022	-0.0402695	-0.0069456	-0.00992175	0.00837758	-0.0321515	-0.000623971	-0.0349665	-0.0288627	-0.0293691	-0.0343135	0.00138244	0.0106773	0.000750054	-0.0104359	0.00261164	0.00151117	0.00165424	-0.0025582	0.0241338	-0.0340401	-0.00104123	-0.00169004	-0.0130608	-0.0161927	-0.00675417	-0.00692848	0.00333527	-0.00449867	0.00552522	-0.0100753	-0.0274367	-0.0120337	-0.0288335	-0.0112101	0.00396386	-0.0186789	-0.00473289	-0.0340351
45																															0.0622951	-0.0208147	0.0288051	0.0257155	0.0187542	-0.0620429	0.0909309	0.0359437	-0.0857883	-0.0348649	-0.0144894	0.0192286	0.0107051	0.0720004	-0.0142372	0.00982739	-0.0642669	0.00953893	0.00614758	0.0684211	0.0198864	0.0810127	0.112745	0.100817	0.0957447	0.0474934	0.0251572	0.0632911	0.0815217	0.0964467	0.00271003	0.0698925	0.0666667	0.0355191	0.104938	0.0171821	0.0323625	0.103746	0.0471464	0.0674157	0.016835	0.0331754	-0.0913838	0.0835913	0.0993377	0.046729	0.0515464	0.0628272	0.0123153	0.105528	0.0731707	0.0968661	-0.0238727	0.0796915	0.0293255	-0.0453515	0.0441989	0.0616967	0.0660377	0.0532213	0.0677419	0.0458221	-0.0472222	-0.0223048	0.0300752	0.091133	0.132308	0.0608466	0.0528967	0.077381	0.0994764	0.127182	0.0687204	-0.0226415	0.00564972	0.0728643	0.0544413	0.0546075	0.0855615	0.0414508	0.111111	0.0449735	0.0779221	0.113269	0	0.0936556	0.0585106	0.0514139	0.0573066	0.0368421	0.0471204	0.0205479
16																																-0.0202547	0.0546189	0.0253187	0.0504866	-0.0756688	0.0752385	0.048368	-0.0717369	-0.0436777	-0.0161742	0.00442227	0.00121251	0.0506564	-0.00787956	0.0277663	-0.0646416	0.0323999	0.0377963	0.107492	0.0551948	0.0769231	0.0861538	0.0909091	0.0938511	0.0503356	0.0302013	0.028481	0.0689655	0.107784	0.0162866	0.111465	0.05625	0.0456026	0.025641	0.0508475	0.0341297	0.0795848	0.063253	0.0562914	0	-0.0182927	-0.0810811	0.0449827	0.120275	0.0924092	0.0522876	0.0199336	0.0483384	0.122324	0.0865385	0.0816327	0.0597484	0.102167	0.10828	-0.032	0.101852	0.0598802	0.114187	0.0398671	0.0633803	0.0634921	-0.0266272	-0.0490566	0.0207101	0.0672783	0.168421	0.072327	0.0972644	0.0348432	0.0625	0.065625	0.0861111	0.0114504	0.0443038	0.0710059	0.0424837	-0.0348837	0.0662252	0.0856269	0.0782313	0.0761589	0.104938	0.0716846	0	0.0724138	-0.00711744	0.0286624	0.111801	0.0539683	0.0503145	0.0531915
