# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI018	175	1.00000	0.00000	0.00000	0.98059	0.00933	0.00051	0.03881	0.03731	0.00101	0.96119	0.03731	0.00101	0.01941	0.00933	0.00051	0.98059	0.00933	0.00051	0.03881	0.03731	0.00101	0.00000	0.00000	0.00000
MWI027	120	1.00000	0.00000	0.00000	0.98219	0.00859	0.00049	0.03562	0.03435	0.00099	0.96438	0.03435	0.00099	0.01781	0.00859	0.00049	0.98219	0.00859	0.00049	0.03562	0.03435	0.00099	0.00000	0.00000	0.00000
MWI035	50	1.00000	0.00000	0.00000	0.98491	0.00732	0.00065	0.03019	0.02928	0.00130	0.96981	0.02928	0.00130	0.01509	0.00732	0.00065	0.98491	0.00732	0.00065	0.03019	0.02928	0.00130	0.00000	0.00000	0.00000
MWI043	49	1.00000	0.00000	0.00000	0.98600	0.00681	0.00066	0.02800	0.02722	0.00131	0.97200	0.02722	0.00131	0.01400	0.00681	0.00066	0.98600	0.00681	0.00066	0.02800	0.02722	0.00131	0.00000	0.00000	0.00000
MWI051	82	1.00000	0.00000	0.00000	0.98527	0.00715	0.00057	0.02947	0.02860	0.00113	0.97053	0.02860	0.00113	0.01473	0.00715	0.00057	0.98527	0.00715	0.00057	0.02947	0.02860	0.00113	0.00000	0.00000	0.00000
MWI060	241	1.00000	0.00000	0.00000	0.98195	0.00870	0.00046	0.03610	0.03479	0.00092	0.96390	0.03479	0.00092	0.01805	0.00870	0.00046	0.98195	0.00870	0.00046	0.03610	0.03479	0.00092	0.00000	0.00000	0.00000
MWI070	145	1.00000	0.00000	0.00000	0.98490	0.00732	0.00045	0.03020	0.02929	0.00089	0.96980	0.02929	0.00089	0.01510	0.00732	0.00045	0.98490	0.00732	0.00045	0.03020	0.02929	0.00089	0.00000	0.00000	0.00000
MWI078	281	1.00000	0.00000	0.00000	0.98030	0.00946	0.00048	0.03941	0.03785	0.00097	0.96059	0.03785	0.00097	0.01970	0.00946	0.00048	0.98030	0.00946	0.00048	0.03941	0.03785	0.00097	0.00000	0.00000	0.00000
MWI010	188	1.00000	0.00000	0.00000	0.98170	0.00881	0.00049	0.03659	0.03526	0.00099	0.96341	0.03526	0.00099	0.01830	0.00881	0.00049	0.98170	0.00881	0.00049	0.03659	0.03526	0.00099	0.00000	0.00000	0.00000
MWI019	133	1.00000	0.00000	0.00000	0.98473	0.00740	0.00047	0.03053	0.02960	0.00094	0.96947	0.02960	0.00094	0.01527	0.00740	0.00047	0.98473	0.00740	0.00047	0.03053	0.02960	0.00094	0.00000	0.00000	0.00000
MWI028	72	1.00000	0.00000	0.00000	0.98549	0.00704	0.00057	0.02902	0.02818	0.00114	0.97098	0.02818	0.00114	0.01451	0.00704	0.00057	0.98549	0.00704	0.00057	0.02902	0.02818	0.00114	0.00000	0.00000	0.00000
MWI036	247	1.00000	0.00000	0.00000	0.98140	0.00895	0.00049	0.03720	0.03582	0.00099	0.96280	0.03582	0.00099	0.01860	0.00895	0.00049	0.98140	0.00895	0.00049	0.03720	0.03582	0.00099	0.00000	0.00000	0.00000
MWI044	311	1.00000	0.00000	0.00000	0.98072	0.00927	0.00047	0.03857	0.03708	0.00095	0.96143	0.03708	0.00095	0.01928	0.00927	0.00047	0.98072	0.00927	0.00047	0.03857	0.03708	0.00095	0.00000	0.00000	0.00000
MWI052	145	1.00000	0.00000	0.00000	0.98533	0.00712	0.00046	0.02933	0.02847	0.00091	0.97067	0.02847	0.00091	0.01467	0.00712	0.00046	0.98533	0.00712	0.00046	0.02933	0.02847	0.00091	0.00000	0.00000	0.00000
MWI061	238	1.00000	0.00000	0.00000	0.98051	0.00936	0.00048	0.03897	0.03745	0.00095	0.96103	0.03745	0.00095	0.01949	0.00936	0.00048	0.98051	0.00936	0.00048	0.03897	0.03745	0.00095	0.00000	0.00000	0.00000
MWI071	200	1.00000	0.00000	0.00000	0.98170	0.00881	0.00049	0.03659	0.03525	0.00098	0.96341	0.03525	0.00098	0.01830	0.00881	0.00049	0.98170	0.00881	0.00049	0.03659	0.03525	0.00098	0.00000	0.00000	0.00000
MWI079	256	1.00000	0.00000	0.00000	0.98223	0.00857	0.00046	0.03554	0.03428	0.00092	0.96446	0.03428	0.00092	0.01777	0.00857	0.00046	0.98223	0.00857	0.00046	0.03554	0.03428	0.00092	0.00000	0.00000	0.00000
MWI001	84	1.00000	0.00000	0.00000	0.98700	0.00633	0.00050	0.02600	0.02532	0.00100	0.97400	0.02532	0.00100	0.01300	0.00633	0.00050	0.98700	0.00633	0.00050	0.02600	0.02532	0.00100	0.00000	0.00000	0.00000
MWI011	137	1.00000	0.00000	0.00000	0.98358	0.00794	0.00046	0.03283	0.03176	0.00092	0.96717	0.03176	0.00092	0.01642	0.00794	0.00046	0.98358	0.00794	0.00046	0.03283	0.03176	0.00092	0.00000	0.00000	0.00000
MWI020	46	1.00000	0.00000	0.00000	0.98571	0.00694	0.00059	0.02859	0.02777	0.00118	0.97141	0.02777	0.00118	0.01429	0.00694	0.00059	0.98571	0.00694	0.00059	0.02859	0.02777	0.00118	0.00000	0.00000	0.00000
MWI029	176	1.00000	0.00000	0.00000	0.98193	0.00871	0.00049	0.03613	0.03483	0.00097	0.96387	0.03483	0.00097	0.01807	0.00871	0.00049	0.98193	0.00871	0.00049	0.03613	0.03483	0.00097	0.00000	0.00000	0.00000
MWI037	53	1.00000	0.00000	0.00000	0.98242	0.00848	0.00060	0.03515	0.03392	0.00119	0.96485	0.03392	0.00119	0.01758	0.00848	0.00060	0.98242	0.00848	0.00060	0.03515	0.03392	0.00119	0.00000	0.00000	0.00000
MWI045	69	1.00000	0.00000	0.00000	0.98194	0.00870	0.00058	0.03611	0.03481	0.00117	0.96389	0.03481	0.00117	0.01806	0.00870	0.00058	0.98194	0.00870	0.00058	0.03611	0.03481	0.00117	0.00000	0.00000	0.00000
MWI053	29	1.00000	0.00000	0.00000	0.98002	0.00959	0.00100	0.03996	0.03837	0.00200	0.96004	0.03837	0.00200	0.01998	0.00959	0.00100	0.98002	0.00959	0.00100	0.03996	0.03837	0.00200	0.00000	0.00000	0.00000
MWI062	127	1.00000	0.00000	0.00000	0.98181	0.00877	0.00050	0.03639	0.03506	0.00101	0.96361	0.03506	0.00101	0.01819	0.00877	0.00050	0.98181	0.00877	0.00050	0.03639	0.03506	0.00101	0.00000	0.00000	0.00000
MWI072	119	1.00000	0.00000	0.00000	0.98183	0.00875	0.00050	0.03634	0.03502	0.00101	0.96366	0.03502	0.00101	0.01817	0.00875	0.00050	0.98183	0.00875	0.00050	0.03634	0.03502	0.00101	0.00000	0.00000	0.00000
MWI080	33	1.00000	0.00000	0.00000	0.98627	0.00668	0.00057	0.02746	0.02671	0.00115	0.97254	0.02671	0.00115	0.01373	0.00668	0.00057	0.98627	0.00668	0.00057	0.02746	0.02671	0.00115	0.00000	0.00000	0.00000
MWI003	146	1.00000	0.00000	0.00000	0.98307	0.00818	0.00049	0.03385	0.03271	0.00098	0.96615	0.03271	0.00098	0.01693	0.00818	0.00049	0.98307	0.00818	0.00049	0.03385	0.03271	0.00098	0.00000	0.00000	0.00000
MWI014	108	1.00000	0.00000	0.00000	0.98337	0.00804	0.00047	0.03326	0.03216	0.00093	0.96674	0.03216	0.00093	0.01663	0.00804	0.00047	0.98337	0.00804	0.00047	0.03326	0.03216	0.00093	0.00000	0.00000	0.00000
MWI022	77	1.00000	0.00000	0.00000	0.98454	0.00749	0.00058	0.03093	0.02997	0.00117	0.96907	0.02997	0.00117	0.01546	0.00749	0.00058	0.98454	0.00749	0.00058	0.03093	0.02997	0.00117	0.00000	0.00000	0.00000
MWI030	120	1.00000	0.00000	0.00000	0.98381	0.00783	0.00048	0.03239	0.03134	0.00096	0.96761	0.03134	0.00096	0.01619	0.00783	0.00048	0.98381	0.00783	0.00048	0.03239	0.03134	0.00096	0.00000	0.00000	0.00000
