# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI034	0	1.00000	0.00000	0.00000	0.96011	0.01837	0.00313	0.07979	0.07346	0.00625	0.92021	0.07346	0.00625	0.03989	0.01837	0.00313	0.96011	0.01837	0.00313	0.07979	0.07346	0.00625	0.00000	0.00000	0.00000
MWI042	0	1.00000	0.00000	0.00000	0.95308	0.02127	0.00360	0.09385	0.08509	0.00720	0.90615	0.08509	0.00720	0.04692	0.02127	0.00360	0.95308	0.02127	0.00360	0.09385	0.08509	0.00720	0.00000	0.00000	0.00000
MWI050	0	1.00000	0.00000	0.00000	0.95290	0.02135	0.00359	0.09420	0.08538	0.00718	0.90580	0.08538	0.00718	0.04710	0.02135	0.00359	0.95290	0.02135	0.00359	0.09420	0.08538	0.00718	0.00000	0.00000	0.00000
MWI059	0	1.00000	0.00000	0.00000	0.96156	0.01775	0.00298	0.07688	0.07101	0.00595	0.92312	0.07101	0.00595	0.03844	0.01775	0.00298	0.96156	0.01775	0.00298	0.07688	0.07101	0.00595	0.00000	0.00000	0.00000
MWI069	0	1.00000	0.00000	0.00000	0.95722	0.01957	0.00278	0.08557	0.07828	0.00556	0.91443	0.07828	0.00556	0.04278	0.01957	0.00278	0.95722	0.01957	0.00278	0.08557	0.07828	0.00556	0.00000	0.00000	0.00000
MWI077	0	1.00000	0.00000	0.00000	0.95618	0.02000	0.00312	0.08763	0.07999	0.00624	0.91237	0.07999	0.00624	0.04382	0.02000	0.00312	0.95618	0.02000	0.00312	0.08763	0.07999	0.00624	0.00000	0.00000	0.00000
MWI009	0	1.00000	0.00000	0.00000	0.95155	0.02189	0.00365	0.09689	0.08756	0.00730	0.90311	0.08756	0.00730	0.04845	0.02189	0.00365	0.95155	0.02189	0.00365	0.09689	0.08756	0.00730	0.00000	0.00000	0.00000
MWI018	0	1.00000	0.00000	0.00000	0.94998	0.02252	0.00301	0.10004	0.09007	0.00602	0.89996	0.09007	0.00602	0.05002	0.02252	0.00301	0.94998	0.02252	0.00301	0.10004	0.09007	0.00602	0.00000	0.00000	0.00000
MWI027	0	1.00000	0.00000	0.00000	0.94496	0.02450	0.00315	0.11007	0.09800	0.00631	0.88993	0.09800	0.00631	0.05504	0.02450	0.00315	0.94496	0.02450	0.00315	0.11007	0.09800	0.00631	0.00000	0.00000	0.00000
MWI035	0	1.00000	0.00000	0.00000	0.95693	0.01969	0.00330	0.08614	0.07876	0.00659	0.91386	0.07876	0.00659	0.04307	0.01969	0.00330	0.95693	0.01969	0.00330	0.08614	0.07876	0.00659	0.00000	0.00000	0.00000
MWI043	0	1.00000	0.00000	0.00000	0.96213	0.01751	0.00317	0.07573	0.07004	0.00634	0.92427	0.07004	0.00634	0.03787	0.01751	0.00317	0.96213	0.01751	0.00317	0.07573	0.07004	0.00634	0.00000	0.00000	0.00000
MWI051	0	1.00000	0.00000	0.00000	0.95855	0.01902	0.00314	0.08290	0.07607	0.00628	0.91710	0.07607	0.00628	0.04145	0.01902	0.00314	0.95855	0.01902	0.00314	0.08290	0.07607	0.00628	0.00000	0.00000	0.00000
MWI060	0	1.00000	0.00000	0.00000	0.95907	0.01880	0.00272	0.08186	0.07519	0.00544	0.91814	0.07519	0.00544	0.04093	0.01880	0.00272	0.95907	0.01880	0.00272	0.08186	0.07519	0.00544	0.00000	0.00000	0.00000
MWI070	0	1.00000	0.00000	0.00000	0.96016	0.01834	0.00269	0.07968	0.07336	0.00538	0.92032	0.07336	0.00538	0.03984	0.01834	0.00269	0.96016	0.01834	0.00269	0.07968	0.07336	0.00538	0.00000	0.00000	0.00000
MWI078	0	1.00000	0.00000	0.00000	0.95355	0.02108	0.00287	0.09290	0.08431	0.00575	0.90710	0.08431	0.00575	0.04645	0.02108	0.00287	0.95355	0.02108	0.00287	0.09290	0.08431	0.00575	0.00000	0.00000	0.00000
MWI010	0	1.00000	0.00000	0.00000	0.95911	0.01878	0.00273	0.08178	0.07512	0.00546	0.91822	0.07512	0.00546	0.04089	0.01878	0.00273	0.95911	0.01878	0.00273	0.08178	0.07512	0.00546	0.00000	0.00000	0.00000
MWI019	0	1.00000	0.00000	0.00000	0.96226	0.01745	0.00271	0.07547	0.06980	0.00541	0.92453	0.06980	0.00541	0.03774	0.01745	0.00271	0.96226	0.01745	0.00271	0.07547	0.06980	0.00541	0.00000	0.00000	0.00000
MWI028	0	1.00000	0.00000	0.00000	0.95833	0.01911	0.00313	0.08333	0.07643	0.00625	0.91667	0.07643	0.00625	0.04167	0.01911	0.00313	0.95833	0.01911	0.00313	0.08333	0.07643	0.00625	0.00000	0.00000	0.00000
MWI036	0	1.00000	0.00000	0.00000	0.95556	0.02026	0.00286	0.08889	0.08102	0.00572	0.91111	0.08102	0.00572	0.04444	0.02026	0.00286	0.95556	0.02026	0.00286	0.08889	0.08102	0.00572	0.00000	0.00000	0.00000
MWI044	0	1.00000	0.00000	0.00000	0.95848	0.01904	0.00273	0.08304	0.07617	0.00546	0.91696	0.07617	0.00546	0.04152	0.01904	0.00273	0.95848	0.01904	0.00273	0.08304	0.07617	0.00546	0.00000	0.00000	0.00000
MWI052	0	1.00000	0.00000	0.00000	0.96451	0.01649	0.00263	0.07098	0.06597	0.00526	0.92902	0.06597	0.00526	0.03549	0.01649	0.00263	0.96451	0.01649	0.00263	0.07098	0.06597	0.00526	0.00000	0.00000	0.00000
MWI061	0	1.00000	0.00000	0.00000	0.93985	0.02647	0.00320	0.12031	0.10588	0.00640	0.87969	0.10588	0.00640	0.06015	0.02647	0.00320	0.93985	0.02647	0.00320	0.12031	0.10588	0.00640	0.00000	0.00000	0.00000
MWI071	0	1.00000	0.00000	0.00000	0.95984	0.01847	0.00272	0.08032	0.07390	0.00545	0.91968	0.07390	0.00545	0.04016	0.01847	0.00272	0.95984	0.01847	0.00272	0.08032	0.07390	0.00545	0.00000	0.00000	0.00000
MWI079	0	1.00000	0.00000	0.00000	0.95846	0.01905	0.00273	0.08307	0.07620	0.00546	0.91693	0.07620	0.00546	0.04154	0.01905	0.00273	0.95846	0.01905	0.00273	0.08307	0.07620	0.00546	0.00000	0.00000	0.00000
MWI001	0	1.00000	0.00000	0.00000	0.96551	0.01606	0.00276	0.06898	0.06425	0.00553	0.93102	0.06425	0.00553	0.03449	0.01606	0.00276	0.96551	0.01606	0.00276	0.06898	0.06425	0.00553	0.00000	0.00000	0.00000
MWI011	0	1.00000	0.00000	0.00000	0.96243	0.01738	0.00264	0.07514	0.06952	0.00527	0.92486	0.06952	0.00527	0.03757	0.01738	0.00264	0.96243	0.01738	0.00264	0.07514	0.06952	0.00527	0.00000	0.00000	0.00000
MWI020	0	1.00000	0.00000	0.00000	0.96174	0.01767	0.00308	0.07651	0.07070	0.00615	0.92349	0.07070	0.00615	0.03826	0.01767	0.00308	0.96174	0.01767	0.00308	0.07651	0.07070	0.00615	0.00000	0.00000	0.00000
MWI029	0	1.00000	0.00000	0.00000	0.95980	0.01849	0.00272	0.08040	0.07397	0.00544	0.91960	0.07397	0.00544	0.04020	0.01849	0.00272	0.95980	0.01849	0.00272	0.08040	0.07397	0.00544	0.00000	0.00000	0.00000
