# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI033	0	1.00000	0.00000	0.00000	0.92640	0.03140	0.00428	0.14720	0.12560	0.00857	0.85280	0.12560	0.00857	0.07360	0.03140	0.00428	0.92640	0.03140	0.00428	0.14720	0.12560	0.00857	0.00000	0.00000	0.00000
MWI041	0	1.00000	0.00000	0.00000	0.91584	0.03502	0.00452	0.16832	0.14007	0.00903	0.83168	0.14007	0.00903	0.08416	0.03502	0.00452	0.91584	0.03502	0.00452	0.16832	0.14007	0.00903	0.00000	0.00000	0.00000
MWI049	0	1.00000	0.00000	0.00000	0.90765	0.03768	0.00576	0.18470	0.15072	0.01151	0.81530	0.15072	0.01151	0.09235	0.03768	0.00576	0.90765	0.03768	0.00576	0.18470	0.15072	0.01151	0.00000	0.00000	0.00000
MWI058	0	1.00000	0.00000	0.00000	0.91504	0.03528	0.00457	0.16992	0.14113	0.00914	0.83008	0.14113	0.00914	0.08496	0.03528	0.00457	0.91504	0.03528	0.00457	0.16992	0.14113	0.00914	0.00000	0.00000	0.00000
MWI068	0	1.00000	0.00000	0.00000	0.91101	0.03660	0.00484	0.17798	0.14639	0.00968	0.82202	0.14639	0.00968	0.08899	0.03660	0.00484	0.91101	0.03660	0.00484	0.17798	0.14639	0.00968	0.00000	0.00000	0.00000
MWI076	0	1.00000	0.00000	0.00000	0.91335	0.03584	0.00468	0.17330	0.14336	0.00937	0.82670	0.14336	0.00937	0.08665	0.03584	0.00468	0.91335	0.03584	0.00468	0.17330	0.14336	0.00937	0.00000	0.00000	0.00000
26	0	1.00000	0.00000	0.00000	0.90917	0.03719	0.00475	0.18165	0.14875	0.00951	0.81835	0.14875	0.00951	0.09083	0.03719	0.00475	0.90917	0.03719	0.00475	0.18165	0.14875	0.00951	0.00000	0.00000	0.00000
MWI008	0	1.00000	0.00000	0.00000	0.91801	0.03429	0.00453	0.16397	0.13717	0.00906	0.83603	0.13717	0.00906	0.08199	0.03429	0.00453	0.91801	0.03429	0.00453	0.16397	0.13717	0.00906	0.00000	0.00000	0.00000
MWI017	0	1.00000	0.00000	0.00000	0.91571	0.03506	0.00460	0.16858	0.14025	0.00921	0.83142	0.14025	0.00921	0.08429	0.03506	0.00460	0.91571	0.03506	0.00460	0.16858	0.14025	0.00921	0.00000	0.00000	0.00000
MWI026	0	1.00000	0.00000	0.00000	0.91334	0.03584	0.00462	0.17332	0.14336	0.00924	0.82668	0.14336	0.00924	0.08666	0.03584	0.00462	0.91334	0.03584	0.00462	0.17332	0.14336	0.00924	0.00000	0.00000	0.00000
MWI034	0	1.00000	0.00000	0.00000	0.92295	0.03261	0.00509	0.15409	0.13045	0.01018	0.84591	0.13045	0.01018	0.07705	0.03261	0.00509	0.92295	0.03261	0.00509	0.15409	0.13045	0.01018	0.00000	0.00000	0.00000
MWI042	0	1.00000	0.00000	0.00000	0.91257	0.03610	0.00584	0.17486	0.14442	0.01168	0.82514	0.14442	0.01168	0.08743	0.03610	0.00584	0.91257	0.03610	0.00584	0.17486	0.14442	0.01168	0.00000	0.00000	0.00000
MWI050	0	1.00000	0.00000	0.00000	0.90934	0.03715	0.00580	0.18132	0.14858	0.01161	0.81868	0.14858	0.01161	0.09066	0.03715	0.00580	0.90934	0.03715	0.00580	0.18132	0.14858	0.01161	0.00000	0.00000	0.00000
MWI059	0	1.00000	0.00000	0.00000	0.91983	0.03368	0.00495	0.16035	0.13474	0.00991	0.83965	0.13474	0.00991	0.08017	0.03368	0.00495	0.91983	0.03368	0.00495	0.16035	0.13474	0.00991	0.00000	0.00000	0.00000
MWI069	0	1.00000	0.00000	0.00000	0.91196	0.03629	0.00462	0.17609	0.14517	0.00925	0.82391	0.14517	0.00925	0.08804	0.03629	0.00462	0.91196	0.03629	0.00462	0.17609	0.14517	0.00925	0.00000	0.00000	0.00000
MWI077	0	1.00000	0.00000	0.00000	0.91872	0.03406	0.00497	0.16255	0.13623	0.00994	0.83745	0.13623	0.00994	0.08128	0.03406	0.00497	0.91872	0.03406	0.00497	0.16255	0.13623	0.00994	0.00000	0.00000	0.00000
MWI009	0	1.00000	0.00000	0.00000	0.91713	0.03460	0.00568	0.16574	0.13840	0.01135	0.83426	0.13840	0.01135	0.08287	0.03460	0.00568	0.91713	0.03460	0.00568	0.16574	0.13840	0.01135	0.00000	0.00000	0.00000
MWI018	0	1.00000	0.00000	0.00000	0.90953	0.03707	0.00471	0.18095	0.14829	0.00943	0.81905	0.14829	0.00943	0.09047	0.03707	0.00471	0.90953	0.03707	0.00471	0.18095	0.14829	0.00943	0.00000	0.00000	0.00000
MWI027	0	1.00000	0.00000	0.00000	0.88779	0.04354	0.00518	0.22441	0.17416	0.01036	0.77559	0.17416	0.01036	0.11221	0.04354	0.00518	0.88779	0.04354	0.00518	0.22441	0.17416	0.01036	0.00000	0.00000	0.00000
MWI035	0	1.00000	0.00000	0.00000	0.91223	0.03621	0.00549	0.17554	0.14485	0.01098	0.82446	0.14485	0.01098	0.08777	0.03621	0.00549	0.91223	0.03621	0.00549	0.17554	0.14485	0.01098	0.00000	0.00000	0.00000
MWI043	0	1.00000	0.00000	0.00000	0.92450	0.03208	0.00531	0.15101	0.12832	0.01061	0.84899	0.12832	0.01061	0.07550	0.03208	0.00531	0.92450	0.03208	0.00531	0.15101	0.12832	0.01061	0.00000	0.00000	0.00000
MWI051	0	1.00000	0.00000	0.00000	0.90958	0.03706	0.00535	0.18083	0.14825	0.01070	0.81917	0.14825	0.01070	0.09042	0.03706	0.00535	0.90958	0.03706	0.00535	0.18083	0.14825	0.01070	0.00000	0.00000	0.00000
MWI060	0	1.00000	0.00000	0.00000	0.91593	0.03499	0.00453	0.16813	0.13995	0.00905	0.83187	0.13995	0.00905	0.08407	0.03499	0.00453	0.91593	0.03499	0.00453	0.16813	0.13995	0.00905	0.00000	0.00000	0.00000
MWI070	0	1.00000	0.00000	0.00000	0.91315	0.03590	0.00459	0.17371	0.14362	0.00918	0.82629	0.14362	0.00918	0.08685	0.03590	0.00459	0.91315	0.03590	0.00459	0.17371	0.14362	0.00918	0.00000	0.00000	0.00000
MWI078	0	1.00000	0.00000	0.00000	0.90842	0.03742	0.00469	0.18316	0.14970	0.00939	0.81684	0.14970	0.00939	0.09158	0.03742	0.00469	0.90842	0.03742	0.00469	0.18316	0.14970	0.00939	0.00000	0.00000	0.00000
MWI010	0	1.00000	0.00000	0.00000	0.91613	0.03492	0.00454	0.16775	0.13969	0.00908	0.83225	0.13969	0.00908	0.08387	0.03492	0.00454	0.91613	0.03492	0.00454	0.16775	0.13969	0.00908	0.00000	0.00000	0.00000
MWI019	0	1.00000	0.00000	0.00000	0.91733	0.03452	0.00461	0.16533	0.13808	0.00923	0.83467	0.13808	0.00923	0.08267	0.03452	0.00461	0.91733	0.03452	0.00461	0.16533	0.13808	0.00923	0.00000	0.00000	0.00000
MWI028	0	1.00000	0.00000	0.00000	0.92269	0.03270	0.00502	0.15462	0.13081	0.01003	0.84538	0.13081	0.01003	0.07731	0.03270	0.00502	0.92269	0.03270	0.00502	0.15462	0.13081	0.01003	0.00000	0.00000	0.00000
