# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
74	0	3.00000	0.00000	0.00000	0.84426	0.02857	0.01250	0.22404	0.07102	0.01970	0.77596	0.07102	0.01970	0.20613	0.04029	0.01484	0.79387	0.04029	0.01484	0.24736	0.05801	0.01780	0.04159	0.09151	0.00000
41	0	2.00000	0.00000	0.00000	0.86749	0.02596	0.01191	0.24317	0.09302	0.02255	0.75683	0.09302	0.02255	0.17828	0.04042	0.01486	0.82172	0.04042	0.01486	0.23770	0.07185	0.01981	-0.00820	0.03702	0.00000
MWI067	0	1.00000	0.00000	0.00000	0.90437	0.03888	0.01458	0.19126	0.15553	0.02915	0.80874	0.15553	0.02915	0.09563	0.03888	0.01458	0.90437	0.03888	0.01458	0.19126	0.15553	0.02915	0.00000	0.00000	0.00000
MWI075	0	1.00000	0.00000	0.00000	0.82514	0.05717	0.01767	0.34973	0.22867	0.03535	0.65027	0.22867	0.03535	0.17486	0.05717	0.01767	0.82514	0.05717	0.01767	0.34973	0.22867	0.03535	0.00000	0.00000	0.00000
MWI007	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI016	0	1.00000	0.00000	0.00000	0.86612	0.04929	0.01641	0.26776	0.19714	0.03282	0.73224	0.19714	0.03282	0.13388	0.04929	0.01641	0.86612	0.04929	0.01641	0.26776	0.19714	0.03282	0.00000	0.00000	0.00000
MWI025	0	1.00000	0.00000	0.00000	0.91257	0.03627	0.01408	0.17486	0.14508	0.02816	0.82514	0.14508	0.02816	0.08743	0.03627	0.01408	0.91257	0.03627	0.01408	0.17486	0.14508	0.02816	0.00000	0.00000	0.00000
MWI033	0	1.00000	0.00000	0.00000	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.74863	0.18922	0.03216	0.12568	0.04730	0.01608	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.00000	0.00000	0.00000
MWI041	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI049	0	1.00000	0.00000	0.00000	0.84153	0.05442	0.01724	0.31694	0.21768	0.03449	0.68306	0.21768	0.03449	0.15847	0.05442	0.01724	0.84153	0.05442	0.01724	0.31694	0.21768	0.03449	0.00000	0.00000	0.00000
MWI058	0	1.00000	0.00000	0.00000	0.86066	0.05053	0.01662	0.27869	0.20213	0.03323	0.72131	0.20213	0.03323	0.13934	0.05053	0.01662	0.86066	0.05053	0.01662	0.27869	0.20213	0.03323	0.00000	0.00000	0.00000
MWI068	0	1.00000	0.00000	0.00000	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.74863	0.18922	0.03216	0.12568	0.04730	0.01608	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.00000	0.00000	0.00000
MWI076	0	1.00000	0.00000	0.00000	0.86339	0.04992	0.01652	0.27322	0.19966	0.03303	0.72678	0.19966	0.03303	0.13661	0.04992	0.01652	0.86339	0.04992	0.01652	0.27322	0.19966	0.03303	0.00000	0.00000	0.00000
26	0	1.00000	0.00000	0.00000	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.69399	0.21354	0.03416	0.15301	0.05338	0.01708	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.00000	0.00000	0.00000
MWI008	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI017	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI026	0	1.00000	0.00000	0.00000	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.69945	0.21137	0.03399	0.15027	0.05284	0.01699	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.00000	0.00000	0.00000
MWI034	0	1.00000	0.00000	0.00000	0.89344	0.04215	0.01518	0.21311	0.16862	0.03035	0.78689	0.16862	0.03035	0.10656	0.04215	0.01518	0.89344	0.04215	0.01518	0.21311	0.16862	0.03035	0.00000	0.00000	0.00000
MWI042	0	1.00000	0.00000	0.00000	0.87158	0.04798	0.01619	0.25683	0.19192	0.03238	0.74317	0.19192	0.03238	0.12842	0.04798	0.01619	0.87158	0.04798	0.01619	0.25683	0.19192	0.03238	0.00000	0.00000	0.00000
MWI050	0	1.00000	0.00000	0.00000	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.76503	0.18075	0.03143	0.11749	0.04519	0.01571	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.00000	0.00000	0.00000
MWI059	0	1.00000	0.00000	0.00000	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.74863	0.18922	0.03216	0.12568	0.04730	0.01608	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.00000	0.00000	0.00000
MWI069	0	1.00000	0.00000	0.00000	0.85246	0.05229	0.01690	0.29508	0.20915	0.03381	0.70492	0.20915	0.03381	0.14754	0.05229	0.01690	0.85246	0.05229	0.01690	0.29508	0.20915	0.03381	0.00000	0.00000	0.00000
MWI077	0	1.00000	0.00000	0.00000	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.71038	0.20687	0.03362	0.14481	0.05172	0.01681	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.00000	0.00000	0.00000
